,flags,time/s,control/V,Ewe/V,I/mA,(Q-Qo)/C,I Range,overvoltage,irfree
1587,22,4216.024895073082,1.9840192,1.9836547,2624.5133987235586,163.08092,65,1.3122566993617792,0.6713980381107549
1588,22,4216.337495069289,1.9852694,1.9849116,2631.8019794191423,163.90253,65,1.3159009897095713,0.6690105713026968
1589,22,4216.649995065527,1.9865195,1.9861605,2639.081387995393,164.72614,65,1.3195406939976966,0.666619822741195
1590,22,4216.962495061722,1.9877695,1.9874136,2646.3911209579974,165.55205,65,1.3231955604789987,0.6642180843116507
1591,22,4217.275095057965,1.9890201,1.9886484,2653.7848125910023,166.38051,65,1.3268924062955012,0.6617560083163152
1592,22,4217.587495054155,1.9902697,1.9899019,2661.1370180563063,167.21074,65,1.3305685090281532,0.6593333912632897
1593,22,4217.900095050398,1.9915198,1.9911548,2668.4550710582375,168.04381,65,1.3342275355291187,0.6569272543955029
1594,22,4218.21269504659,1.9927704,1.9924139,2675.936684268643,168.87918,65,1.3379683421343216,0.6544455363065353
1595,22,4218.525095042831,1.9940197,1.9936496,2683.278244330031,169.71634,65,1.3416391221650157,0.6520104797713246
1596,22,4218.837695039023,1.9952703,1.9948986,2690.6793908174805,170.55634,65,1.3453396954087402,0.6495588622542237
1597,22,4219.150295035237,1.9965206,1.9961578,2697.939513305664,171.39862,65,1.348969756652832,0.6471880087356567
1598,22,4219.462695031456,1.9977705,1.9974095,2705.1567879431095,172.24263,65,1.3525783939715548,0.6448310689572172
1599,22,4219.77529502767,1.999021,1.9986658,2712.5328011754245,173.08946,65,1.3562664005877123,0.6423994090436353
1600,22,4220.087895023891,2.0002708,1.9999264,2720.073828193039,173.93861,65,1.3600369140965194,0.6398895337718278
1601,22,4220.400295020103,2.0015209,2.0011704,2727.28026970894,174.78955,65,1.36364013485447,0.6375302619503396
1602,22,4220.712895016324,2.0027714,2.002409,2734.662013103538,175.6433,65,1.367331006551769,0.6350779747714732
1603,22,4221.025395012533,2.0040207,2.0036728,2742.1699103821247,176.49908,65,1.3710849551910624,0.6325878830199971
1604,22,4221.337895008757,2.0052712,2.004926,2749.760325800824,177.35725,65,1.374880162900412,0.6300458033624055
1605,22,4221.650495004964,2.0065215,2.0061684,2757.0854004035573,178.21802,65,1.3785427002017787,0.6276256652767369
1606,22,4221.962995001202,2.0077715,2.0074284,2764.550200146761,179.08081,65,1.3822751000733806,0.6251533075956868
1607,22,4222.275494997397,2.0090215,2.0086617,2772.0527051755125,179.94595,65,1.3860263525877563,0.6226353943910035
1608,22,4222.58809499364,2.010272,2.009924,2779.5094428422162,180.8137,65,1.3897547214211081,0.6201692135154153
1609,22,4222.900694989832,2.0115223,2.0111651,2786.908489613965,181.68379,65,1.3934542448069824,0.6177108972523437
1610,22,4223.213094986073,2.0127716,2.0124178,2794.498682974481,182.55565,65,1.3972493414872407,0.6151684517866851
1611,22,4223.525694982265,2.0140224,2.0136576,2801.972134267282,183.43042,65,1.400986067133641,0.612671502751613
1612,22,4223.838094978506,2.015272,2.0149152,2809.450944529035,184.30698,65,1.4047254722645175,0.6101897556254972
1613,22,4224.150694974698,2.0165222,2.0161567,2816.8263181127477,185.1864,65,1.4084131590563738,0.6077435143750227
1614,22,4224.463294970912,2.0177727,2.0174143,2824.1838845390084,186.06813,65,1.4120919422695042,0.605322389166653
1615,22,4224.775694967131,2.0190225,2.018688,2831.6554635763205,186.95163,65,1.4158277317881602,0.6028602316975575
1616,22,4225.088294963345,2.0202725,2.0199351,2839.134011266524,187.83801,65,1.4195670056332619,0.6003681254397362
1617,22,4225.400894959566,2.021523,2.0212007,2846.4866011973863,188.72672,65,1.423243300598693,0.5979573562921761
1618,22,4225.713394955776,2.0227733,2.0224352,2854.0210242115736,189.61748,65,1.4270105121057868,0.5954246761876703
1619,22,4226.025894951999,2.024023,2.0236888,2861.75613987639,190.5106,65,1.430878069938195,0.5928107232441779
1620,22,4226.338494948206,2.0252733,2.024914,2869.2628415536165,191.4064,65,1.4346314207768083,0.5902826054835677
1621,22,4226.650894944432,2.0265229,2.0261703,2876.552434955476,192.30394,65,1.4382762174777382,0.587894036275924
1622,22,4226.963494940639,2.0277731,2.0274332,2884.025223210665,193.20438,65,1.4420126116053325,0.5854205453618306
1623,22,4227.276094936882,2.029024,2.0286796,2891.40836971737,194.10712,65,1.4457041848586851,0.5829754244400209
1624,22,4227.588494933072,2.0302732,2.0299237,2898.9827319344695,195.01163,65,1.4494913659672348,0.5804323114772232
1625,22,4227.901094929315,2.0315237,2.031176,2906.4544952738215,195.91905,65,1.4532272476369108,0.5779488426035677
1626,22,4228.213594925532,2.0327737,2.0324247,2914.0386331677837,196.82855,65,1.4570193165838918,0.5754053717553416
1627,22,4228.526094921748,2.034024,2.033662,2921.484541857739,197.7404,65,1.4607422709288693,0.5729198098359012
1628,22,4228.83869491794,2.0352743,2.0349195,2928.869816280727,198.65486,65,1.4644349081403634,0.5704845922105888
1629,22,4229.151194914171,2.0365243,2.0361686,2936.4645474031386,199.57137,65,1.4682322737015694,0.5679363015852958
1630,22,4229.463694910373,2.0377743,2.0374258,2944.058428007098,200.49025,65,1.472029214003549,0.5653965424509189
1631,22,4229.776294906587,2.0390246,2.0386856,2951.748791364571,201.4118,65,1.4758743956822855,0.5628111645441549
1632,22,4230.088794902804,2.0402746,2.0399415,2959.195386094092,202.33543,65,1.479597693047046,0.5603438562541014
1633,22,4230.40129489902,2.0415244,2.0411928,2966.7052470854615,203.26141,65,1.4833526235427308,0.5578401464615417
1634,22,4230.7138948952415,2.042775,2.042435,2974.3053513568593,204.19003,65,1.4871526756784297,0.5552822551229619
1635,22,4231.026294891453,2.044025,2.0436883,2981.7638775978667,205.12042,65,1.4908819387989334,0.5528063584727951
1636,22,4231.3388948876745,2.0452747,2.0449288,2989.5078702382307,206.05379,65,1.4947539351191153,0.5501748540196787
1637,22,4231.6514948838885,2.0465252,2.0462008,2997.068557786508,206.98953,65,1.4985342788932539,0.5476664733650469
1638,22,4231.963894880108,2.0477753,2.0474355,3004.648619064159,207.92705,65,1.5023243095320795,0.5451112125473883
1639,22,4232.2764948763215,2.0490253,2.0486786,3012.235986746833,208.86754,65,1.5061179933734166,0.5425606431774868
1640,22,4232.588994872553,2.0502753,2.0499313,3019.8505219846265,209.81009,65,1.5099252609923133,0.5400060267731897
1641,22,4232.9014948687545,2.0515256,2.0511863,3027.332292895255,210.755,65,1.5136661464476273,0.5375201767182662
1642,22,4233.21409486499,2.052776,2.052428,3035.1124689504722,211.70262,65,1.517556234475236,0.5348717726506185
1643,22,4233.5266948611825,2.0540264,2.0536802,3042.7994058699696,212.65265,65,1.5213997029349848,0.5322804785683111
1644,22,4233.839094857423,2.055276,2.054935,3050.3822302307817,213.60445,65,1.525191115115391,0.5297438633697165
1645,22,4234.1516948536155,2.0565262,2.0561886,3057.980271005654,214.55923,65,1.5289901355028268,0.5271984478711966
1646,22,4234.4642948498295,2.0577767,2.0574453,3065.620847018385,215.5164,65,1.5328104235091926,0.5246348641952752
1647,22,4234.7766948460485,2.059026,2.058696,3073.223672838889,216.47533,65,1.5366118364194445,0.52208419515099
1648,22,4235.0892948422625,2.0602767,2.0599551,3080.9473351370616,217.43727,65,1.5404736675685309,0.519481452518139
1649,22,4235.4016948384815,2.0615263,2.0612032,3088.3918211770215,218.40097,65,1.5441959105885108,0.5170073307597558
1650,22,4235.7142948346955,2.0627766,2.0624423,3096.00496012863,219.36765,65,1.548002480064315,0.5144398226395424
1651,22,4236.026894830917,2.064027,2.063679,3103.6595988439367,220.3367,65,1.5518297994219683,0.5118491804516889
1652,22,4236.339394827126,2.0652769,2.0649502,3111.2683316323964,221.30783,65,1.5556341658161983,0.5093160619212285
1653,22,4236.65189482335,2.066527,2.0661733,3118.86564558612,222.28134,65,1.55943282279306,0.5067404922551577
1654,22,4236.964494819564,2.0677774,2.067429,3126.468092938834,223.25752,65,1.563234046469417,0.5041950192349287
1655,22,4237.276994815795,2.0690274,2.0687063,3134.0625101393516,224.23578,65,1.5670312550696759,0.5016750189629169
1656,22,4237.589494811997,2.0702777,2.0699365,3141.8215266624143,225.21645,65,1.5709107633312072,0.4990257505695497
1657,22,4237.9020948082325,2.0715277,2.071201,3149.5334511285764,226.19983,65,1.5747667255642883,0.4964343604800232
1658,22,4238.21449480443,2.0727773,2.072441,3157.281296259709,227.185,65,1.5786406481298545,0.49380045294436425
1659,22,4238.5270948006655,2.0740278,2.0736911,3165.0051207086067,228.17322,65,1.5825025603543033,0.491188569330145
1660,22,4238.839694796858,2.075278,2.074946,3172.517513502433,229.16382,65,1.5862587567512165,0.48868716991504324
1661,22,4239.1520947930985,2.0765278,2.0762105,3180.168959019071,230.15616,65,1.5900844795095355,0.486126019300279
1662,22,4239.464694789291,2.0777783,2.077463,3187.842490230796,231.15152,65,1.5939212451153981,0.48354166649043684
1663,22,4239.777194785522,2.0790284,2.0787103,3195.517279701253,232.14897,65,1.5977586398506265,0.48095167776106784
1664,22,4240.089694781724,2.0802782,2.07995,3203.0517376000334,233.14879,65,1.6015258688000167,0.4784242254230058
1665,22,4240.402294777938,2.0815287,2.0811899,3210.625781210463,234.15129,65,1.6053128906052316,0.47587698022911895
1666,22,4240.714794774154,2.0827785,2.0824451,3218.349155925487,235.15587,65,1.6091745779627435,0.47327056669057677
1667,22,4241.027294770371,2.0840287,2.0836904,3226.2666019796,236.16289,65,1.6131333009898001,0.47055710390216765
1668,22,4241.339894766592,2.085279,2.0849416,3234.0359766608162,237.17268,65,1.617017988330408,0.46792363726468467
1669,22,4241.652394762816,2.0865293,2.086186,3241.673070979903,238.18456,65,1.6208365354899514,0.4653493966694724
1670,22,4241.964894759025,2.087779,2.0874317,3249.5284193148036,239.19885,65,1.6247642096574018,0.46266745957782773
1671,22,4242.277494755253,2.0890293,2.0886817,3257.3652017159475,240.21594,65,1.6286826008579738,0.4599990969874852
1672,22,4242.589894751458,2.090279,2.0899372,3264.92917864431,241.23477,65,1.632464589322155,0.4574726207608528
1673,22,4242.902494747686,2.0915291,2.0911908,3272.5311767770327,242.25662,65,1.6362655883885164,0.4549252265834074
1674,22,4243.215094743893,2.0927799,2.0924454,3280.2935277025317,243.28087,65,1.640146763851266,0.45229860968389035
1675,22,4243.527494740119,2.0940297,2.0937054,3288.1475433138767,244.3069,65,1.6440737716569382,0.44963164406876976
1676,22,4243.840094736326,2.0952797,2.0949433,3295.870996804784,245.33603,65,1.6479354984023922,0.44700778658601115
1677,22,4244.152594732543,2.09653,2.0962,3303.554586385115,246.36725,65,1.6517772931925574,0.44442269612629026
1678,22,4244.465094728759,2.0977798,2.0974596,3311.417210281177,247.40088,65,1.6557086051405885,0.4417509495316527
1679,22,4244.777694724966,2.0990305,2.098697,3319.0356318580343,248.43727,65,1.6595178159290171,0.43917913116876117
1680,22,4245.09029472118,2.1002805,2.0999527,3326.7902477456373,249.47606,65,1.6633951238728186,0.4365575738810876
1681,22,4245.402694717399,2.10153,2.1011982,3334.7387130953393,250.51663,65,1.6673693565476697,0.4338288398634631
1682,22,4245.715294713613,2.1027808,2.1024508,3342.557603319736,251.56035,65,1.6712788016598679,0.43117204596586456
1683,22,4246.0278947098195,2.104031,2.1037087,3350.3628133606762,252.60649,65,1.675181406680338,0.42852733736873416
1684,22,4246.340294706046,2.1052804,2.1049473,3358.2428680058765,253.65443,65,1.6791214340029383,0.42582589456456654
1685,22,4246.6528947022525,2.1065311,2.1061952,3366.0841829342826,254.70549,65,1.6830420914671413,0.4231531199433811
1686,22,4246.965294698479,2.1077805,2.107442,3373.9448832915477,255.75833,65,1.6869724416457739,0.42046946051487066
1687,22,4247.2778946946855,2.109031,2.1087065,3381.763880323073,256.8143,65,1.6908819401615365,0.41782453414266274
1688,22,4247.590494690929,2.1102815,2.1099463,3389.455074672999,257.87268,65,1.6947275373364996,0.41521871357902773
1689,22,4247.902994687116,2.1115317,2.1111789,3397.1633502134537,258.93314,65,1.6985816751067269,0.41259719986275556
1690,22,4248.215494683362,2.1127813,2.1124268,3404.913824395752,259.996,65,1.7024569121978759,0.40996984561462413
1691,22,4248.528094679554,2.1140318,2.1136768,3412.7551643983134,261.06165,65,1.7063775821991567,0.4072992042235728
1692,22,4248.840594675785,2.1152818,2.114935,3420.482161483096,262.1294,65,1.710241080741548,0.4046938405231004
1693,22,4249.153094671987,2.1165318,2.116199,3428.280404987425,263.19955,65,1.7141402024937125,0.40205881407733246
1694,22,4249.465694668208,2.1177819,2.1174443,3436.1302366969758,264.27252,65,1.7180651183484879,0.39937915846120453
1695,22,4249.77809466442,2.1190317,2.1186893,3444.0452954162465,265.34723,65,1.7220226477081233,0.39666665092163744
1696,22,4250.090694660641,2.1202822,2.1199348,3451.8130673864507,266.4251,65,1.7259065336932253,0.394028263593762
1697,22,4250.403294656855,2.1215324,2.121196,3459.7275866622404,267.50543,65,1.7298637933311203,0.3913322382393143
1698,22,4250.715694653074,2.1227822,2.1224368,3467.35017964938,268.5875,65,1.73367508982469,0.3887616720313891
1699,22,4251.028294649288,2.1240325,2.1236873,3474.9516713208905,269.6726,65,1.7374758356604452,0.38621143164302163
1700,22,4251.340794645497,2.1252828,2.124943,3482.94763097923,270.75983,65,1.741473815489615,0.38346920246997973
1701,22,4251.653294641721,2.1265326,2.1261823,3490.9690393155906,271.84955,65,1.7454845196577953,0.3806977980759694
1702,22,4251.965894637928,2.1277828,2.1274364,3498.7010122268184,272.94208,65,1.7493505061134091,0.3780858933464297
1703,22,4252.278394634166,2.129033,2.1286952,3506.16947485078,274.03665,65,1.75308473742539,0.37561051213210517
1704,22,4252.590894630361,2.1302829,2.1299338,3513.9268029639643,275.13358,65,1.7569634014819822,0.3729704325939456
1705,22,4252.903494626604,2.1315331,2.131187,3521.6795107045837,276.23328,65,1.7608397553522919,0.3703472067753937
1706,22,4253.21599462282,2.1327837,2.132435,3529.6668365994847,277.3351,65,1.7648334182997423,0.36760166508953995
1707,22,4253.528494619037,2.1340334,2.1336818,3537.655532480948,278.43942,65,1.7688277662404739,0.3648540078989304
1708,22,4253.841094615229,2.1352837,2.1349366,3545.5508853810024,279.5466,65,1.7727754426905011,0.3621611284307147
1709,22,4254.15349461147,2.1365333,2.1361995,3553.4687990843668,280.65552,65,1.7767343995421834,0.3594650747925334
1710,22,4254.466094607662,2.1377838,2.1374612,3561.3607141795073,281.7676,65,1.7806803570897536,0.3567808283655687
1711,22,4254.778694603876,2.1390343,2.1386976,3569.4049720977637,282.8822,65,1.7847024860488818,0.35399513815766115
1712,22,4255.091094600095,2.140284,2.1399596,3577.4543018821423,283.99857,65,1.7887271509410712,0.3512324228046564
1713,22,4255.403694596309,2.1415343,2.1411989,3585.399171692843,285.1182,65,1.7926995858464216,0.3484992876734758
1714,22,4255.71629459253,2.1427846,2.14245,3593.3045884690655,286.24026,65,1.7966522942345327,0.3457977999884898
1715,22,4256.028794588739,2.1440346,2.1437082,3601.285232626673,287.36447,65,1.8006426163133364,0.34306561275160496
1716,22,4256.341294584963,2.1452847,2.1449366,3609.396965155283,288.49118,65,1.8046984825776415,0.3402380790068311
1717,22,4256.65389458117,2.1465352,2.146179,3617.2687245764537,289.62076,65,1.8086343622882268,0.33754459851194407
1718,22,4256.966294577396,2.1477847,2.1474319,3625.2770522122846,290.75208,65,1.8126385261061424,0.3347933243272072
1719,22,4257.278894573603,2.149035,2.1486864,3633.1900180432713,291.88663,65,1.8165950090216356,0.3320913999749464
1720,22,4257.591494569846,2.1502855,2.149925,3640.961113252939,293.02365,65,1.8204805566264695,0.3294444368885452
1721,22,4257.903894566036,2.151535,2.1511662,3648.8824502167117,294.16235,65,1.824441225108356,0.32672497552946145
1722,22,4258.216494562279,2.1527855,2.1524177,3656.8638410178246,295.3043,65,1.8284319205089123,0.32398573925060914
1723,22,4258.528994558466,2.1540356,2.1536777,3664.7448069724123,296.44833,65,1.8323724034862061,0.32130529846386713
1724,22,4258.841494554712,2.1552856,2.154935,3672.770457649749,297.59488,65,1.8363852288248745,0.31854965429280124
1725,22,4259.154094550904,2.1565359,2.1561954,3680.982042667878,298.74432,65,1.840491021333939,0.3157043808114468
1726,22,4259.466594547135,2.157786,2.1574469,3688.901486392686,299.8959,65,1.844450743196343,0.3129961180707468
1727,22,4259.779094543337,2.1590357,2.1586878,3696.7933171313925,301.05,65,1.8483966585656963,0.3102911714056171
1728,22,4260.091694539551,2.160286,2.1599321,3704.8023670356997,302.2069,65,1.8524011835178498,0.30753095301779476
1729,22,4260.404194535768,2.1615362,2.1611705,3712.6200284611114,303.3659,65,1.8563100142305557,0.3048604684049423
1730,22,4260.716694531984,2.162786,2.1624227,3720.5924860492887,304.5274,65,1.8602962430246444,0.3021264139882951
1731,22,4261.029294528205,2.1640365,2.1636689,3728.3554019790754,305.69174,65,1.8641777009895377,0.2994911699363656
1732,22,4261.341694524417,2.165286,2.164918,3736.44405205789,306.8578,65,1.868222026028945,0.29669591983287136
1733,22,4261.654294520638,2.1665363,2.166172,3744.5908891462095,308.0271,65,1.8722954445731048,0.2938765830147858
1734,22,4261.966894516845,2.1677868,2.1674275,3752.6641905513243,309.19897,65,1.8763320952756621,0.2910954445497773
1735,22,4262.279294513071,2.1690369,2.1686678,3760.26242894397,310.37256,65,1.880131214471985,0.2885365788019407
1736,22,4262.591894509278,2.1702867,2.169907,3768.323361116447,311.54932,65,1.8841616805582235,0.2857454124898722
1737,22,4262.904394505516,2.1715372,2.1711702,3776.426586994028,312.7282,65,1.8882132934970142,0.2829569411831616
1738,22,4263.216894501711,2.1727872,2.172421,3784.366754118848,313.90964,65,1.8921833770594239,0.2802376014867187
1739,22,4263.529494497954,2.1740372,2.173676,3792.501010281132,315.09396,65,1.896250505140566,0.27742550880596717
1740,22,4263.841994494171,2.1752872,2.1749258,3800.4079127542354,316.2804,65,1.9002039563771178,0.2747218477610658
1741,22,4264.154494490387,2.1765373,2.1761827,3808.2617731495593,317.4693,65,1.9041308865747797,0.27205186031242734
1742,22,4264.467094486579,2.1777878,2.1774457,3816.3342386531194,318.66107,65,1.9081671193265597,0.2692785307741483
1743,22,4264.779694482793,2.179038,2.1786885,3824.2576427530075,319.85535,65,1.9121288213765038,0.2665597047770607
1744,22,4265.092094479012,2.1802876,2.1799355,3832.301366225962,321.05136,65,1.9161506831129809,0.26378477220928476
1745,22,4265.404694475226,2.1815383,2.181191,3840.46711285114,322.25064,65,1.92023355642557,0.26095741113424453
1746,22,4265.717094471445,2.182788,2.1824424,3848.3902765581006,323.4517,65,1.9241951382790503,0.25824728840246824
1747,22,4266.029694467659,2.184038,2.1836827,3856.322074078358,324.656,65,1.928161037039179,0.2555216430908258
1748,22,4266.3422944638805,2.1852887,2.1849308,3864.443502203634,325.8628,65,1.9322217511018172,0.2527090502897844
1749,22,4266.654694460092,2.1865385,2.1861708,3872.35994177511,327.07132,65,1.9361799708875551,0.24999084553395368
1750,22,4266.9672944563135,2.1877887,2.1874173,3880.4538467742013,328.28314,65,1.9402269233871006,0.2471903453659512
1751,22,4267.27989445252,2.1890388,2.1886742,3888.3562819944855,329.49747,65,1.9441781409972427,0.24449607050483246
1752,22,4267.592394448759,2.190289,2.1899288,3896.465467495036,330.71387,65,1.948232733747518,0.24169603631778958
1753,22,4267.904894444953,2.191539,2.1911826,3904.3367685353733,331.9328,65,1.9521683842676867,0.23901422910511605
1754,22,4268.217494441196,2.1927888,2.192431,3912.5343822041323,333.15463,65,1.9562671911020661,0.23616378195091237
1755,22,4268.529894437386,2.194039,2.1936917,3920.668414466665,334.37823,65,1.9603342072333325,0.23335752326593506
1756,22,4268.842494433629,2.1952894,2.194936,3928.9398873885657,335.60516,65,1.9644699436942827,0.2304660933693159
1757,22,4269.1550944298215,2.1965399,2.1961968,3937.3046011440747,336.83472,65,1.9686523005720373,0.22754449393785037
1758,22,4269.467494426062,2.1977894,2.197449,3945.33437994172,338.06604,65,1.9726671899708599,0.22478177891646922
1759,22,4269.7800944222545,2.1990397,2.1987011,3953.3274854147094,339.30066,65,1.9766637427073548,0.22203740055741572
1760,22,4270.0925944184855,2.20029,2.1999328,3961.706171081096,340.5374,65,1.980853085540548,0.21907972810386123
1761,22,4270.4050944146875,2.2015398,2.2011943,3969.841181771859,341.77676,65,1.9849205908859293,0.21627369546050623
1762,22,4270.7176944109015,2.20279,2.202439,3977.8051992508463,343.01904,65,1.988902599625423,0.21353647012250176
1763,22,4271.030194407118,2.2040403,2.2036903,3985.707459774276,344.2634,65,1.9928537298871378,0.21083656056391198
1764,22,4271.3426944033345,2.20529,2.2049365,3993.8286640816405,345.51022,65,1.9969143320408203,0.20802217232319342
1765,22,4271.655294399556,2.2065403,2.2061915,4001.8573332401575,346.76,65,2.0009286666200787,0.20526287314432556
1766,22,4271.967794395765,2.2077909,2.2074375,4009.940977129736,348.0119,65,2.004970488564868,0.20246702669392125
1767,22,4272.280294391989,2.2090404,2.2086873,4018.311938183222,349.26636,65,2.009155969091611,0.19953133635882825
1768,22,4272.592894388195,2.210291,2.2099407,4026.593892383229,350.52383,65,2.0132969461916144,0.196643725729162
1769,22,4272.905294384422,2.2115405,2.2111738,4034.6981862238717,351.78305,65,2.0173490931119358,0.19382467969995387
1770,22,4273.217894380628,2.212791,2.2124355,4042.9113194229867,353.04565,65,2.0214556597114934,0.19097982422100168
1771,22,4273.5304943768715,2.2140415,2.2137005,4051.0399846867513,354.31076,65,2.0255199923433755,0.18818054056983247
1772,22,4273.842894373061,2.2152908,2.2149465,4059.0306004972517,355.5776,65,2.029515300248626,0.18543120815896685
1773,22,4274.1554943693045,2.2165413,2.2161992,4067.2439833732496,356.8478,65,2.033621991686625,0.18257716793556744
1774,22,4274.467994365521,2.2177913,2.2174528,4075.2791524311033,358.12012,65,2.0376395762155517,0.1798131882955567
1775,22,4274.7804943617375,2.219041,2.2186909,4083.4022360076488,359.39496,65,2.0417011180038243,0.17698975418855856
1776,22,4275.09309435793,2.2202916,2.2199461,4091.776755126906,360.6728,65,2.045888377563453,0.17405776844789944
1777,22,4275.405594354161,2.2215416,2.2211914,4099.96689055999,361.9528,65,2.049983445279995,0.1712079609700048
1778,22,4275.718094350363,2.2227917,2.2224433,4108.006327765914,363.23535,65,2.054003163882957,0.16844017832590552
1779,22,4276.030694346577,2.224042,2.2236729,4115.988246073495,364.5208,65,2.057994123036748,0.16567874378454128
1780,22,4276.343294342798,2.2252924,2.2249253,4124.138986280799,365.80878,65,2.0620694931404,0.1628557864769098
1781,22,4276.65569433901,2.2265422,2.226191,4132.234833429049,367.09848,65,2.0661174167145244,0.16007362713923534
1782,22,4276.968294335231,2.2277925,2.227428,4140.25941385777,368.3915,65,2.070129706928885,0.1572982525132538
1783,22,4277.280694331443,2.229042,2.2286649,4148.271094103162,369.68625,65,2.074135547051581,0.1545293279789366
1784,22,4277.593294327664,2.2302926,2.2299263,4156.283493070994,370.98428,65,2.078141746535497,0.15178460119704695
1785,22,4277.905894323878,2.2315433,2.2311966,4164.599016869113,372.28488,65,2.0822995084345566,0.1488971334874405
1786,22,4278.218394320109,2.2327929,2.2324443,4173.014729909097,373.5877,65,2.0865073649545485,0.14593692139188708
1787,22,4278.530894316311,2.2340426,2.2336953,4181.358091087517,374.89313,65,2.0906790455437587,0.14301622308722273
1788,22,4278.843494312547,2.2352931,2.2349515,4189.572120697354,376.20154,65,2.094786060348677,0.14016543577559037
1789,22,4279.155994308763,2.2365434,2.2361999,4197.776465034614,377.51212,65,2.0988882325173073,0.1373116232871361
1790,22,4279.46849430498,2.2377932,2.2374463,4205.926917535966,378.82526,65,2.102963458767983,0.13448284936800325
1791,22,4279.781094301172,2.2390435,2.2386746,4213.958470408019,380.14133,65,2.1069792352040095,0.13169540545150804
1792,22,4280.093494297413,2.2402935,2.2399466,4222.1661079804035,381.4591,65,2.111083053990202,0.1288635497848225
1793,22,4280.406094293605,2.241544,2.2411952,4230.485298098662,382.7803,65,2.115242649049331,0.12595255282444828
1794,22,4280.718694289819,2.242794,2.2424438,4238.71076371934,384.1041,65,2.11935538185967,0.12308841811286397
1795,22,4281.031094286038,2.2440438,2.2437003,4246.729564246838,385.42957,65,2.123364782123419,0.12033548376098047
1796,22,4281.343694282252,2.245294,2.2449417,4254.928111191068,386.75842,65,2.1274640555955338,0.1174776558302475
1797,22,4281.656194278468,2.2465441,2.246185,4263.225429433471,388.08942,65,2.131612714716735,0.11457234959906071
1798,22,4281.968694274685,2.2477942,2.2474387,4271.421452423354,389.423,65,2.135710726211677,0.1117279429930349
1799,22,4282.281294270906,2.2490447,2.24868,4279.747237504576,390.7596,65,2.139873618752288,0.10880649599380554
1800,22,4282.593794267115,2.2502947,2.2499359,4287.863414910986,392.09836,65,2.1439317074554927,0.10600415794672902
1801,22,4282.906294263339,2.2515442,2.2511928,4296.016301215961,393.43964,65,2.1480081506079807,0.10318465754326445
1802,22,4283.218894259553,2.252795,2.2524467,4304.304982002286,394.7839,65,2.152152491001143,0.10029416045759731
1803,22,4283.531394255784,2.2540448,2.2537012,4312.907672557489,396.1304,65,2.1564538362787444,0.09724737374322823
1804,22,4283.843894251986,2.2552948,2.2549613,4321.216888296658,397.47952,65,2.160608444148329,0.09435280806419533
1805,22,4284.156494248207,2.2565453,2.2562065,4329.447820523201,398.83167,65,2.1647239102616003,0.0914826021895716
1806,22,4284.468894244419,2.2577949,2.2574382,4337.603903726944,400.18552,65,2.168801951863472,0.08863623096733875
1807,22,4284.78149424064,2.2590456,2.2586837,4345.824695183741,401.5428,65,2.1729123475918706,0.08577133389616654
1808,22,4285.094094236847,2.2602956,2.2599418,4354.243641742245,402.90265,65,2.1771218208711227,0.08281999545883334
1809,22,4285.406494233073,2.2615452,2.2611995,4362.367692232068,404.26425,65,2.181183846116034,0.0800156282186828
1810,22,4285.71909422928,2.2627954,2.2624383,4370.646983662482,405.62927,65,2.185323491831241,0.07711480544048754
1811,22,4286.031594225511,2.2640455,2.2636857,4378.887672038436,406.99643,65,2.189443836019218,0.07424186725836979
1812,22,4286.344094221713,2.2652955,2.264944,4387.07597347784,408.36615,65,2.19353798673892,0.07140608979916596
1813,22,4286.656694217927,2.2665462,2.2661986,4395.385380918888,409.7389,65,2.197692690459444,0.06850594464187454
1814,22,4286.969294214141,2.2677963,2.2674284,4403.677829100598,411.11426,65,2.201838914550299,0.06558948358202521
1815,22,4287.28169421036,2.269046,2.268684,4411.89018615687,412.4913,65,2.205945093078435,0.06273881729143804
1816,22,4287.594294206574,2.2702966,2.2699375,4420.325001070436,413.87183,65,2.210162500535218,0.05977501472357094
1817,22,4287.90689420281,2.2715466,2.2711916,4428.685735965395,415.25497,65,2.2143428679826975,0.056848729002165754
1818,22,4288.219294199007,2.2727964,2.2724473,4436.88432697664,416.63983,65,2.2184421634883202,0.05400518415267097
1819,22,4288.531894195243,2.274047,2.273693,4445.020085355609,418.02814,65,2.2225100426778046,0.051183042038992266
1820,22,4288.84429419144,2.2752964,2.2749305,4453.48276286872,419.41812,65,2.2267413814343597,0.04818909570797425
1821,22,4289.156894187676,2.276547,2.2761934,4461.9702280656875,420.81165,65,2.2309851140328436,0.04520826632299135
1822,22,4289.469494183868,2.277797,2.2774348,4470.457430913259,422.20786,65,2.2352287154566293,0.04220611044058753
1823,22,4289.781994180099,2.2790475,2.2786806,4478.857731777476,423.60623,65,2.2394288658887382,0.03925169708428422
1824,22,4290.094494176301,2.280297,2.279934,4487.26174553921,425.00723,65,2.243630872769605,0.03630305667375433
1825,22,4290.407094172522,2.2815475,2.281197,4495.689415745022,426.41132,65,2.247844707872511,0.03335236320292845
1826,22,4290.719594168739,2.282798,2.2824411,4504.379295395425,427.81763,65,2.252189647697713,0.030251491523478613
1827,22,4291.032094164955,2.284048,2.2836928,4512.785598585047,429.22662,65,2.2563927992925237,0.027300037468950933
